Date,Close
2019-12-10,44.01
2019-12-11,43.82
2019-12-12,44.67
2019-12-13,45.09
2019-12-16,45.2
2019-12-17,44.75
2019-12-18,44.74
2019-12-19,44.83
2019-12-20,45.37
2019-12-23,45.22
2019-12-24,45.31
2019-12-26,45.26
2019-12-27,45.22
2019-12-30,44.99
2019-12-31,45.22
2020-01-02,45.33
2020-01-03,44.98
2020-01-06,45.35
2020-01-07,45.4
2020-01-08,45.64
2020-01-09,45.71
2020-01-10,45.67
2020-01-13,45.47
2020-01-14,42.66
2020-01-15,42.57
2020-01-16,43.2
2020-01-17,44.28
2020-01-21,44.07
2020-01-22,44.05
2020-01-23,43.57
2020-01-24,43.21
2020-01-27,42.65
2020-01-28,43.45
2020-01-29,43.95
2020-01-30,43.41
2020-01-31,41.87
2020-02-03,42.23
2020-02-04,42.88
2020-02-05,42.62
2020-02-06,43.01
2020-02-07,42.19
2020-02-10,42.22
2020-02-11,42.57
2020-02-12,42.23
2020-02-13,42.18
2020-02-14,42.31
2020-02-18,42.16
2020-02-19,43.02
2020-02-20,42.5
2020-02-21,42.62
2020-02-24,41.08
2020-02-25,39.91
2020-02-26,39.39
2020-02-27,37.92
2020-02-28,37.39
2020-03-02,38.27
2020-03-03,37.23
2020-03-04,38.75
2020-03-05,37.46
2020-03-06,37.6
2020-03-09,34.09
2020-03-10,35.18
2020-03-11,33.86
2020-03-12,31
2020-03-13,32.33
2020-03-16,27.55
2020-03-17,28.79
2020-03-18,27.24
2020-03-19,28.27
2020-03-20,27.24
2020-03-23,25.83
2020-03-24,28.22
2020-03-25,29.92
2020-03-26,31.42
2020-03-27,30.61
2020-03-30,31.64
2020-03-31,32.63
2020-04-01,30.19
2020-04-02,31.05
2020-04-03,31.17
2020-04-06,32.88
2020-04-07,33.69
2020-04-08,35.13
2020-04-09,36.83
2020-04-13,35.21
2020-04-14,35.92
2020-04-15,34.79
2020-04-16,35.45
2020-04-17,38.29
2020-04-20,37.25
2020-04-21,35.05
2020-04-22,35.49
2020-04-23,36.4
2020-04-24,36.9
2020-04-27,37
2020-04-28,35.93
2020-04-29,37.43
2020-04-30,37.48
2020-05-01,35.99
2020-05-04,35.83
2020-05-05,36.81
2020-05-06,35.89
2020-05-07,37
2020-05-08,38.18
2020-05-11,37.78
2020-05-12,36.98
2020-05-13,35.77
2020-05-14,35.5
2020-05-15,34.83
